Unicode,Image,X,Y,Block ID,Char ID,Width,Height
U+3086,100241706_00026_1,1795,2844,B0001,C0034,91,105
U+3078,100241706_00026_1,1774,2951,B0001,C0035,151,60
U+305B,100241706_00026_1,1544,988,B0001,C0036,108,105
U+3093,100241706_00026_1,1554,1094,B0001,C0037,113,121
U+3070,100241706_00026_1,1555,1236,B0001,C0038,84,123
U+306A,100241706_00026_1,1568,1382,B0001,C0039,69,156
U+308B,100241706_00026_1,1590,1542,B0001,C0040,37,111
U+3079,100241706_00026_1,1543,1655,B0001,C0041,120,71
U+3057,100241706_00026_1,1584,1736,B0001,C0042,32,393
U+25B2,100241706_00026_1,1296,937,B0001,C0043,119,49
U+306A,100241706_00026_1,1314,1042,B0001,C0044,101,127
U+3093,100241706_00026_1,1295,1179,B0001,C0045,144,129
U+3070,100241706_00026_1,1311,1342,B0001,C0046,104,127
U+3093,100241706_00026_1,1292,1499,B0001,C0047,137,127
U+716E,100241706_00026_1,1304,1647,B0001,C0048,115,188
U+5927,100241706_00026_1,1052,975,B0001,C0049,129,152
U+5742,100241706_00026_1,1042,1128,B0001,C0050,137,136
U+96E3,100241706_00026_1,1047,1282,B0001,C0051,132,169
U+6CE2,100241706_00026_1,1051,1452,B0001,C0052,117,147
U+306B,100241706_00026_1,1079,1596,B0001,C0053,64,120
U+6CB9,100241706_00026_1,1055,1748,B0001,C0054,115,117
U+554F,100241706_00026_1,1064,1890,B0001,C0055,100,140
U+5C4B,100241706_00026_1,1063,2040,B0001,C0056,119,140
U+4F55,100241706_00026_1,1062,2232,B0001,C0057,107,139
U+67D0,100241706_00026_1,1062,2380,B0001,C0058,101,175
U+3068,100241706_00026_1,1080,2575,B0001,C0059,77,104
U+3044,100241706_00026_1,1074,2707,B0001,C0060,93,89
U+3072,100241706_00026_1,1064,2795,B0001,C0061,109,112
U+3051,100241706_00026_1,1076,2920,B0001,C0062,101,111
U+308B,100241706_00026_1,1100,3033,B0001,C0063,40,84
U+4E3B,100241706_00026_1,1083,3154,B0001,C0064,79,116
U+4EBA,100241706_00026_1,1059,3299,B0001,C0065,144,116
U+4F55,100241706_00026_1,1059,3463,B0001,C0066,121,136
U+4E8B,100241706_00026_1,808,1002,B0001,C0067,141,176
U+3082,100241706_00026_1,838,1186,B0001,C0068,61,113
U+716E,100241706_00026_1,822,1332,B0001,C0069,107,204
U+308B,100241706_00026_1,859,1538,B0001,C0070,37,109
U+306B,100241706_00026_1,822,1651,B0001,C0071,100,123
U+3082,100241706_00026_1,838,1795,B0001,C0072,71,116
U+624B,100241706_00026_1,832,1947,B0001,C0073,83,167
U+307E,100241706_00026_1,847,2115,B0001,C0074,52,124
U+3078,100241706_00026_1,816,2243,B0001,C0075,120,68
U+7269,100241706_00026_1,820,2326,B0001,C0076,121,125
U+3086,100241706_00026_1,815,2460,B0001,C0077,104,152
U+3078,100241706_00026_1,820,2607,B0001,C0078,116,39
U+6CB9,100241706_00026_1,822,2678,B0001,C0079,108,135
U+3092,100241706_00026_1,831,2814,B0001,C0080,97,125
U+3044,100241706_00026_1,828,2963,B0001,C0081,95,79
U+308C,100241706_00026_1,840,3045,B0001,C0082,76,132
U+3066,100241706_00026_1,832,3178,B0001,C0083,84,108
U+88FD,100241706_00026_1,812,3310,B0001,C0084,104,179
U+3059,100241706_00026_1,843,3493,B0001,C0085,73,117
U+305F,100241706_00026_1,576,1004,B0001,C0086,107,123
U+3068,100241706_00026_1,599,1126,B0001,C0087,72,120
U+306F,100241706_00026_1,569,1280,B0001,C0088,108,83
U+309E,100241706_00026_1,627,1364,B0001,C0089,37,69
U+8471,100241706_00026_1,569,1455,B0001,C0090,127,173
U+5927,100241706_00026_1,576,1666,B0001,C0091,107,119
U+6839,100241706_00026_1,569,1800,B0001,C0092,125,145
U+9B5A,100241706_00026_1,569,1967,B0001,C0093,103,179
U+9CE5,100241706_00026_1,585,2159,B0001,C0094,77,164
U+306E,100241706_00026_1,585,2356,B0001,C0095,81,95
U+8089,100241706_00026_1,577,2456,B0001,C0096,97,148
U+3082,100241706_00026_1,604,2628,B0001,C0097,56,127
U+308D,100241706_00026_1,581,2756,B0001,C0098,84,99
U+3031,100241706_00026_1,592,2799,B0001,C0099,100,232
U+306A,100241706_00026_1,584,3053,B0001,C0100,83,129
U+308A,100241706_00026_1,592,3183,B0001,C0101,64,143
U+5C11,100241706_00026_1,568,3345,B0001,C0102,105,159
U+3005,100241706_00026_1,604,3505,B0001,C0103,32,101
U+7D05,100241706_00026_1,325,998,B0001,C0104,133,133
U+6BDB,100241706_00026_1,324,1135,B0001,C0105,121,139
U+3081,100241706_00026_1,341,1295,B0001,C0106,92,129
U+3051,100241706_00026_1,336,1427,B0001,C0107,100,139
U+3069,100241706_00026_1,347,1578,B0001,C0108,85,96
U+3082,100241706_00026_1,345,1675,B0001,C0109,64,100
U+751A,100241706_00026_1,349,1800,B0001,C0110,91,151
U+9AD8,100241706_00026_1,339,1980,B0001,C0111,99,165
U+5473,100241706_00026_1,323,2143,B0001,C0112,116,153
U+306A,100241706_00026_1,347,2328,B0001,C0113,84,121
U+308A,100241706_00026_1,352,2451,B0001,C0114,63,121
U+53F3,100241706_00026_1,325,2599,B0001,C0115,113,129
U+3092,100241706_00026_1,339,2730,B0001,C0116,111,133
U+307E,100241706_00026_1,355,2864,B0001,C0117,59,117
U+306A,100241706_00026_1,344,2983,B0001,C0118,81,107
U+3073,100241706_00026_1,327,3117,B0001,C0119,109,93
U+3066,100241706_00026_1,340,3211,B0001,C0120,79,96
U+88FD,100241706_00026_1,317,3330,B0001,C0121,109,191
U+3059,100241706_00026_1,331,3530,B0001,C0122,83,92
U+3082,100241706_00026_2,1883,1004,B0001,C0001,71,132
U+306E,100241706_00026_2,1868,1135,B0001,C0002,88,113
U+3092,100241706_00026_2,1863,1249,B0001,C0003,109,129
U+306A,100241706_00026_2,1875,1391,B0001,C0004,96,123
U+3093,100241706_00026_2,1866,1513,B0001,C0005,131,97
U+3070,100241706_00026_2,1874,1621,B0001,C0006,80,121
U+306B,100241706_00026_2,1851,1781,B0001,C0007,104,95
U+3068,100241706_00026_2,1884,1877,B0001,C0008,63,125
U+3044,100241706_00026_2,1867,2031,B0001,C0009,89,84
U+3078,100241706_00026_2,1856,2116,B0001,C0010,121,75
U+308A,100241706_00026_2,1856,2192,B0001,C0011,84,168
U+306A,100241706_00026_2,1632,1004,B0001,C0012,99,129
U+3093,100241706_00026_2,1623,1135,B0001,C0013,155,101
U+3070,100241706_00026_2,1638,1273,B0001,C0014,105,144
U+3093,100241706_00026_2,1623,1419,B0001,C0015,136,143
U+306A,100241706_00026_2,1642,1592,B0001,C0016,85,152
U+308B,100241706_00026_2,1666,1745,B0001,C0017,43,121
U+3079,100241706_00026_2,1618,1868,B0001,C0018,133,79
U+3057,100241706_00026_2,1671,1964,B0001,C0019,33,376
U+25B2,100241706_00026_2,1396,944,B0001,C0020,97,55
U+304F,100241706_00026_2,1374,1033,B0001,C0021,120,104
U+3089,100241706_00026_2,1398,1137,B0001,C0022,83,144
U+307E,100241706_00026_2,1384,1297,B0001,C0023,115,129
U+725B,100241706_00026_2,1383,1440,B0001,C0024,100,227
U+623F,100241706_00026_2,1370,1683,B0001,C0025,117,209
U+3054,100241706_00026_2,1153,972,B0001,C0026,120,135
U+307C,100241706_00026_2,1148,1105,B0001,C0027,131,141
U+3046,100241706_00026_2,1147,1248,B0001,C0028,79,151
U+306E,100241706_00026_2,1163,1407,B0001,C0029,79,93
U+304B,100241706_00026_2,1143,1531,B0001,C0030,115,109
U+308F,100241706_00026_2,1173,1641,B0001,C0031,47,132
U+3092,100241706_00026_2,1149,1775,B0001,C0032,111,140
U+6B8B,100241706_00026_2,1137,1939,B0001,C0033,129,160
U+3057,100241706_00026_2,1190,2107,B0001,C0034,27,219
U+4E2D,100241706_00026_2,1157,2340,B0001,C0035,91,143
U+3092,100241706_00026_2,1148,2483,B0001,C0036,109,140
U+5C0F,100241706_00026_2,1147,2639,B0001,C0037,113,100
U+5200,100241706_00026_2,1168,2775,B0001,C0038,71,96
U+306B,100241706_00026_2,1156,2896,B0001,C0039,97,104
U+3066,100241706_00026_2,1160,3002,B0001,C0040,91,116
U+304F,100241706_00026_2,1160,3134,B0001,C0041,103,109
U+308A,100241706_00026_2,1177,3244,B0001,C0042,67,141
U+6368,100241706_00026_2,1137,3434,B0001,C0043,164,145
U+304B,100241706_00026_2,900,995,B0001,C0044,135,120
U+308F,100241706_00026_2,927,1107,B0001,C0045,60,144
U+6597,100241706_00026_2,911,1252,B0001,C0046,96,204
U+308A,100241706_00026_2,925,1460,B0001,C0047,73,148
U+3042,100241706_00026_2,923,1644,B0001,C0048,92,111
U+3093,100241706_00026_2,911,1724,B0001,C0049,136,121
U+304B,100241706_00026_2,904,1863,B0001,C0050,111,89
U+3051,100241706_00026_2,924,1962,B0001,C0051,91,149
U+306A,100241706_00026_2,928,2119,B0001,C0052,72,144
U+3069,100241706_00026_2,939,2264,B0001,C0053,60,117
U+306B,100241706_00026_2,905,2383,B0001,C0054,115,113
U+7528,100241706_00026_2,919,2518,B0001,C0055,80,136
U+3086,100241706_00026_2,921,2660,B0001,C0056,81,99
U+5408,100241706_00026_2,899,2783,B0001,C0057,148,133
U+3092,100241706_00026_2,913,2924,B0001,C0058,99,112
U+304F,100241706_00026_2,920,3050,B0001,C0059,87,80
U+308A,100241706_00026_2,933,3131,B0001,C0060,60,107
U+6368,100241706_00026_2,896,3218,B0001,C0061,125,131
U+308B,100241706_00026_2,953,3348,B0001,C0062,41,79
U+3086,100241706_00026_2,919,3431,B0001,C0063,95,103
U+3078,100241706_00026_2,905,3535,B0001,C0064,128,43
U+304F,100241706_00026_2,675,1011,B0001,C0065,109,91
U+308A,100241706_00026_2,697,1107,B0001,C0066,61,131
U+9593,100241706_00026_2,669,1251,B0001,C0067,113,131
U+3054,100241706_00026_2,689,1401,B0001,C0068,85,88
U+307C,100241706_00026_2,683,1528,B0001,C0069,109,111
U+3046,100241706_00026_2,692,1640,B0001,C0070,63,135
U+306A,100241706_00026_2,689,1781,B0001,C0071,92,144
U+308B,100241706_00026_2,707,1927,B0001,C0072,44,93
U+3079,100241706_00026_2,657,2026,B0001,C0073,143,73
U+3057,100241706_00026_2,713,2118,B0001,C0074,32,420
U+25B2,100241706_00026_2,428,944,B0001,C0075,104,45
U+306E,100241706_00026_2,428,1024,B0001,C0076,99,120
U+3063,100241706_00026_2,408,1153,B0001,C0077,120,152
U+307A,100241706_00026_2,427,1320,B0001,C0078,129,177
U+3044,100241706_00026_2,429,1499,B0001,C0079,127,96
U+662F,100241706_00026_2,193,993,B0001,C0080,85,151
U+306F,100241706_00026_2,184,1168,B0001,C0081,93,61
U+5927,100241706_00026_2,184,1249,B0001,C0082,99,133
U+304D,100241706_00026_2,179,1393,B0001,C0083,107,119
U+306A,100241706_00026_2,195,1517,B0001,C0084,92,128
U+308B,100241706_00026_2,213,1647,B0001,C0085,41,87
U+3072,100241706_00026_2,188,1757,B0001,C0086,108,124
U+3089,100241706_00026_2,200,1883,B0001,C0087,57,115
U+306A,100241706_00026_2,199,2004,B0001,C0088,76,119
U+3069,100241706_00026_2,225,2124,B0001,C0089,59,112
U+3078,100241706_00026_2,180,2247,B0001,C0090,125,64
U+3055,100241706_00026_2,203,2322,B0001,C0091,75,112
U+3044,100241706_00026_2,185,2435,B0001,C0092,116,89
U+3057,100241706_00026_2,197,2526,B0001,C0093,92,124
U+3087,100241706_00026_2,205,2654,B0001,C0094,69,95
U+4ED5,100241706_00026_2,196,2760,B0001,C0095,112,119
U+7ACB,100241706_00026_2,200,2882,B0001,C0096,99,129
U+51FA,100241706_00026_2,197,3038,B0001,C0097,108,100
U+305B,100241706_00026_2,193,3142,B0001,C0098,97,115
U+3057,100241706_00026_2,235,3275,B0001,C0099,28,164
U+8584,100241706_00026_2,205,3447,B0001,C0100,88,145
U+845B,100241706_00027_1,2021,986,B0001,C0001,95,192
U+3082,100241706_00027_1,2042,1203,B0001,C0002,63,107
U+306E,100241706_00027_1,2029,1311,B0001,C0003,79,97
U+306A,100241706_00027_1,2031,1423,B0001,C0004,68,127
U+308A,100241706_00027_1,2022,1556,B0001,C0005,73,149
U+5E73,100241706_00027_1,2005,1712,B0001,C0006,109,144
U+306E,100241706_00027_1,2021,1870,B0001,C0007,77,100
U+3046,100241706_00027_1,2037,1972,B0001,C0008,45,99
U+3061,100241706_00027_1,2017,2070,B0001,C0009,83,148
U+306C,100241706_00027_1,1998,2228,B0001,C0010,103,129
U+3089,100241706_00027_1,2027,2359,B0001,C0011,55,99
U+3064,100241706_00027_1,2013,2471,B0001,C0012,93,127
U+304F,100241706_00027_1,2035,2592,B0001,C0013,64,129
U+3086,100241706_00027_1,2022,2742,B0001,C0014,88,99
U+3078,100241706_00027_1,2001,2846,B0001,C0015,144,72
U+306C,100241706_00027_1,1766,998,B0001,C0016,105,147
U+5E73,100241706_00027_1,1765,1279,B0001,C0017,112,183
U+306A,100241706_00027_1,1770,1494,B0001,C0018,87,143
U+308B,100241706_00027_1,1801,1643,B0001,C0019,37,103
U+3079,100241706_00027_1,1758,1747,B0001,C0020,115,77
U+3057,100241706_00027_1,1795,1836,B0001,C0021,33,409
U+25B2,100241706_00027_1,1528,944,B0001,C0022,108,52
U+304B,100241706_00027_1,1512,1030,B0001,C0023,127,93
U+304F,100241706_00027_1,1534,1131,B0001,C0024,75,141
U+3084,100241706_00027_1,1515,1292,B0001,C0025,117,144
U+9999,100241706_00027_1,1500,1456,B0001,C0026,151,160
U+306E,100241706_00027_1,1532,1632,B0001,C0027,85,89
U+7269,100241706_00027_1,1511,1734,B0001,C0028,121,151
U+3059,100241706_00027_1,1300,996,B0001,C0029,79,144
U+3079,100241706_00027_1,1278,1142,B0001,C0030,124,156
U+3066,100241706_00027_1,1286,1312,B0001,C0031,85,105
U+304C,100241706_00027_1,1283,1432,B0001,C0032,124,100
U+304F,100241706_00027_1,1310,1500,B0001,C0033,69,161
U+3084,100241706_00027_1,1282,1688,B0001,C0034,101,104
U+306F,100241706_00027_1,1286,1802,B0001,C0035,87,75
U+7269,100241706_00027_1,1272,1886,B0001,C0036,119,143
U+3092,100241706_00027_1,1282,2030,B0001,C0037,104,144
U+3055,100241706_00027_1,1295,2199,B0001,C0038,77,103
U+307E,100241706_00027_1,1292,2303,B0001,C0039,69,125
U+3032,100241706_00027_1,1298,2379,B0001,C0040,96,243
U+3057,100241706_00027_1,1291,2648,B0001,C0041,97,101
U+3053,100241706_00027_1,1304,2767,B0001,C0042,73,95
U+3046,100241706_00027_1,1300,2866,B0001,C0043,64,120
U+3059,100241706_00027_1,1272,2990,B0001,C0044,101,127
U+308B,100241706_00027_1,1318,3118,B0001,C0045,40,89
U+96A0,100241706_00027_1,1279,3226,B0001,C0046,113,173
U+6240,100241706_00027_1,1278,3389,B0001,C0047,111,111
U+306E,100241706_00027_1,1288,3518,B0001,C0048,80,83
U+540D,100241706_00027_1,1034,1006,B0001,C0049,103,131
U+4E5F,100241706_00027_1,1044,1138,B0001,C0050,113,95
U+9999,100241706_00027_1,1014,1252,B0001,C0051,148,163
U+306E,100241706_00027_1,1044,1430,B0001,C0052,80,81
U+7269,100241706_00027_1,1031,1543,B0001,C0053,108,113
U+3082,100241706_00027_1,1052,1676,B0001,C0054,61,117
U+53E4,100241706_00027_1,1023,1827,B0001,C0055,116,123
U+304F,100241706_00027_1,1052,1954,B0001,C0056,44,136
U+306A,100241706_00027_1,1044,2119,B0001,C0057,96,120
U+308A,100241706_00027_1,1067,2242,B0001,C0058,43,123
U+3066,100241706_00027_1,1038,2356,B0001,C0059,89,101
U+5473,100241706_00027_1,1030,2480,B0001,C0060,129,156
U+3072,100241706_00027_1,1044,2640,B0001,C0061,108,93
U+3042,100241706_00027_1,1048,2754,B0001,C0062,93,93
U+3057,100241706_00027_1,1108,2840,B0001,C0063,23,103
U+304F,100241706_00027_1,1059,2965,B0001,C0064,51,144
U+306A,100241706_00027_1,1046,3121,B0001,C0065,80,119
U+308B,100241706_00027_1,1068,3237,B0001,C0066,51,87
U+3092,100241706_00027_1,1036,3325,B0001,C0067,108,109
U+8272,100241706_00027_1,1054,3475,B0001,C0068,100,128
U+3031,100241706_00027_1,823,1000,B0001,C0069,69,267
U+3068,100241706_00027_1,824,1259,B0001,C0070,72,101
U+3057,100241706_00027_1,844,1374,B0001,C0071,24,117
U+3066,100241706_00027_1,807,1492,B0001,C0072,84,105
U+9152,100241706_00027_1,799,1616,B0001,C0073,107,148
U+3057,100241706_00027_1,807,1762,B0001,C0074,97,108
U+3084,100241706_00027_1,800,1875,B0001,C0075,100,101
U+3046,100241706_00027_1,831,1978,B0001,C0076,40,100
U+6CB9,100241706_00027_1,795,2128,B0001,C0077,113,125
U+306A,100241706_00027_1,814,2282,B0001,C0078,77,120
U+3069,100241706_00027_1,831,2403,B0001,C0079,65,112
U+306B,100241706_00027_1,788,2530,B0001,C0080,115,108
U+3064,100241706_00027_1,798,2666,B0001,C0081,96,81
U+3051,100241706_00027_1,807,2748,B0001,C0082,93,127
U+3066,100241706_00027_1,804,2878,B0001,C0083,95,92
U+51FA,100241706_00027_1,803,3003,B0001,C0084,112,101
U+305B,100241706_00027_1,796,3106,B0001,C0085,96,133
U+3070,100241706_00027_1,812,3241,B0001,C0086,96,72
U+53C8,100241706_00027_1,788,3343,B0001,C0087,148,80
U+3072,100241706_00027_1,806,3435,B0001,C0088,113,81
U+3068,100241706_00027_1,828,3514,B0001,C0089,72,100
U+3057,100241706_00027_1,556,1007,B0001,C0090,111,129
U+307B,100241706_00027_1,551,1146,B0001,C0091,113,116
U+3046,100241706_00027_1,575,1278,B0001,C0092,61,145
U+307E,100241706_00027_1,572,1410,B0001,C0093,59,145
U+307F,100241706_00027_1,575,1556,B0001,C0094,64,96
U+3082,100241706_00027_1,564,1672,B0001,C0095,73,111
U+3064,100241706_00027_1,553,1806,B0001,C0096,101,132
U+304F,100241706_00027_1,580,1920,B0001,C0097,61,120
U+3082,100241706_00027_1,577,2036,B0001,C0098,61,119
U+306E,100241706_00027_1,555,2158,B0001,C0099,85,91
U+3086,100241706_00027_1,552,2266,B0001,C0100,99,95
U+3078,100241706_00027_1,540,2362,B0001,C0101,139,85
U+304C,100241706_00027_1,307,1010,B0001,C0102,152,93
U+304F,100241706_00027_1,341,1098,B0001,C0103,59,120
U+3084,100241706_00027_1,304,1251,B0001,C0104,117,136
U+306A,100241706_00027_1,328,1414,B0001,C0105,77,157
U+308B,100241706_00027_1,339,1579,B0001,C0106,52,131
U+3079,100241706_00027_1,293,1711,B0001,C0107,132,92
U+3057,100241706_00027_1,341,1844,B0001,C0108,36,411
U+53C8,100241706_00027_2,1837,979,B0001,C0001,141,97
U+4E2D,100241706_00027_2,1864,1097,B0001,C0002,96,181
U+6751,100241706_00027_2,1853,1284,B0001,C0003,115,152
U+304B,100241706_00027_2,1856,1459,B0001,C0004,109,89
U+304F,100241706_00027_2,1896,1520,B0001,C0005,55,121
U+3084,100241706_00027_2,1855,1657,B0001,C0006,105,108
U+3068,100241706_00027_2,1893,1777,B0001,C0007,65,101
U+3044,100241706_00027_2,1879,1903,B0001,C0008,80,77
U+3075,100241706_00027_2,1864,1981,B0001,C0009,100,103
U+5973,100241706_00027_2,1861,2113,B0001,C0010,121,77
U+5F62,100241706_00027_2,1871,2228,B0001,C0011,109,116
U+306E,100241706_00027_2,1881,2351,B0001,C0012,80,87
U+5F79,100241706_00027_2,1860,2468,B0001,C0013,127,133
U+8005,100241706_00027_2,1867,2601,B0001,C0014,112,133
U+3042,100241706_00027_2,1889,2755,B0001,C0015,83,97
U+308A,100241706_00027_2,1907,2840,B0001,C0016,47,112
U+3066,100241706_00027_2,1877,2953,B0001,C0017,89,99
U+662F,100241706_00027_2,1899,3079,B0001,C0018,71,140
U+306F,100241706_00027_2,1887,3232,B0001,C0019,84,55
U+8336,100241706_00027_2,1872,3308,B0001,C0020,112,163
U+3092,100241706_00027_2,1887,3472,B0001,C0021,107,116
U+3088,100241706_00027_2,1651,985,B0001,C0022,60,88
U+304F,100241706_00027_2,1640,1075,B0001,C0023,61,113
U+3057,100241706_00027_2,1669,1209,B0001,C0024,31,193
U+5143,100241706_00027_2,1635,1425,B0001,C0025,112,119
U+7956,100241706_00027_2,1621,1565,B0001,C0026,125,136
U+62CD,100241706_00027_2,1625,1752,B0001,C0027,121,125
U+9060,100241706_00027_2,1619,1912,B0001,C0028,141,137
U+306B,100241706_00027_2,1640,2067,B0001,C0029,101,88
U+8336,100241706_00027_2,1644,2195,B0001,C0030,113,144
U+3092,100241706_00027_2,1649,2369,B0001,C0031,96,104
U+51FA,100241706_00027_2,1653,2504,B0001,C0032,96,89
U+305B,100241706_00027_2,1648,2595,B0001,C0033,92,115
U+3057,100241706_00027_2,1692,2732,B0001,C0034,27,199
U+3068,100241706_00027_2,1667,2951,B0001,C0035,63,91
U+304D,100241706_00027_2,1649,3043,B0001,C0036,108,95
U+6B64,100241706_00027_2,1640,3156,B0001,C0037,116,100
U+304B,100241706_00027_2,1632,3273,B0001,C0038,119,83
U+3046,100241706_00027_2,1671,3353,B0001,C0039,44,105
U+3031,100241706_00027_2,1659,3404,B0001,C0040,81,215
U+3092,100241706_00027_2,1385,977,B0001,C0041,104,97
U+306F,100241706_00027_2,1389,1095,B0001,C0042,89,100
U+3057,100241706_00027_2,1421,1203,B0001,C0043,32,133
U+3081,100241706_00027_2,1396,1339,B0001,C0044,83,116
U+3066,100241706_00027_2,1395,1456,B0001,C0045,89,105
U+3057,100241706_00027_2,1401,1585,B0001,C0046,93,113
U+3053,100241706_00027_2,1411,1704,B0001,C0047,75,95
U+3046,100241706_00027_2,1407,1809,B0001,C0048,65,129
U+3057,100241706_00027_2,1433,1941,B0001,C0049,29,189
U+305F,100241706_00027_2,1397,2171,B0001,C0050,83,108
U+308B,100241706_00027_2,1419,2280,B0001,C0051,52,87
U+751A,100241706_00027_2,1416,2393,B0001,C0052,95,156
U+5BA2,100241706_00027_2,1411,2588,B0001,C0053,95,137
U+307B,100241706_00027_2,1411,2756,B0001,C0054,101,97
U+3081,100241706_00027_2,1411,2855,B0001,C0055,75,125
U+3066,100241706_00027_2,1409,2967,B0001,C0056,81,96
U+4EAD,100241706_00027_2,1405,3081,B0001,C0057,97,155
U+4E3B,100241706_00027_2,1421,3237,B0001,C0058,71,119
U+306E,100241706_00027_2,1413,3379,B0001,C0059,81,96
U+540D,100241706_00027_2,1401,3485,B0001,C0060,104,113
U+3092,100241706_00027_2,1159,984,B0001,C0061,108,131
U+3059,100241706_00027_2,1173,1128,B0001,C0062,69,123
U+3050,100241706_00027_2,1175,1252,B0001,C0063,67,152
U+306B,100241706_00027_2,1167,1429,B0001,C0064,103,108
U+9999,100241706_00027_2,1133,1555,B0001,C0065,135,172
U+3005,100241706_00027_2,1185,1744,B0001,C0066,43,91
U+306E,100241706_00027_2,1171,1856,B0001,C0067,81,77
U+540D,100241706_00027_2,1157,1971,B0001,C0068,93,139
U+3068,100241706_00027_2,1188,2127,B0001,C0069,55,121
U+3059,100241706_00027_2,1164,2261,B0001,C0070,88,159
U+3068,100241706_00027_2,1179,2419,B0001,C0071,69,109
U+3080,100241706_00027_2,1169,2556,B0001,C0072,99,119
U+304B,100241706_00027_2,1157,2681,B0001,C0073,103,87
U+3057,100241706_00027_2,1204,2780,B0001,C0074,25,120
U+306E,100241706_00027_2,1176,2931,B0001,C0075,79,84
U+4EBA,100241706_00027_2,1157,3036,B0001,C0076,133,100
U+306E,100241706_00027_2,1180,3155,B0001,C0077,77,81
U+8A9E,100241706_00027_2,1157,3239,B0001,C0078,108,129
U+308A,100241706_00027_2,1205,3363,B0001,C0079,45,109
U+304D,100241706_00027_2,1180,3469,B0001,C0080,72,128
U+3044,100241706_00027_2,917,985,B0001,C0081,103,93
U+3064,100241706_00027_2,945,1089,B0001,C0082,51,55
U+306A,100241706_00027_2,925,1173,B0001,C0083,87,128
U+308B,100241706_00027_2,927,1315,B0001,C0084,97,160
U+3084,100241706_00027_2,901,1476,B0001,C0085,117,156
U+25B2,100241706_00027_2,672,931,B0001,C0086,96,45
U+83D3,100241706_00027_2,659,985,B0001,C0087,115,181
U+5B50,100241706_00027_2,675,1191,B0001,C0088,103,123
U+306E,100241706_00027_2,679,1336,B0001,C0089,91,87
U+8003,100241706_00027_2,669,1433,B0001,C0090,105,181
U+679C,100241706_00027_2,669,1652,B0001,C0091,113,147
U+5B50,100241706_00027_2,675,1823,B0001,C0092,115,123
U+306A,100241706_00027_2,701,1971,B0001,C0093,71,145
U+308A,100241706_00027_2,683,2125,B0001,C0094,89,124
U+3059,100241706_00027_2,708,2252,B0001,C0095,69,132
U+3079,100241706_00027_2,687,2381,B0001,C0096,109,88
U+3066,100241706_00027_2,700,2481,B0001,C0097,87,95
U+306E,100241706_00027_2,700,2603,B0001,C0098,87,88
U+679C,100241706_00027_2,691,2723,B0001,C0099,91,135
U+7269,100241706_00027_2,683,2887,B0001,C0100,112,147
U+3092,100241706_00027_2,695,3037,B0001,C0101,104,108
U+304F,100241706_00027_2,691,3159,B0001,C0102,112,83
U+308F,100241706_00027_2,700,3245,B0001,C0103,73,121
