Unicode,Image,X,Y,Block ID,Char ID,Width,Height
U+3066,100249371_00020_1,679,1724,B0001,C0087,55,72
U+3080,100249371_00020_1,668,1827,B0001,C0088,84,97
U+3059,100249371_00020_1,672,1924,B0001,C0089,69,94
U+4E5F,100249371_00020_1,672,2020,B0001,C0090,82,71
U+25CB,100249371_00020_1,499,500,B0001,C0091,52,54
U+84B8,100249371_00020_1,481,589,B0001,C0092,84,128
U+7BED,100249371_00020_1,479,738,B0001,C0093,79,124
U+306E,100249371_00020_1,495,878,B0001,C0094,59,56
U+6CD5,100249371_00020_1,477,969,B0001,C0095,91,113
U+306F,100249371_00020_1,487,1105,B0001,C0096,66,41
U+9905,100249371_00020_1,463,1218,B0001,C0097,112,130
U+3092,100249371_00020_1,491,1348,B0001,C0098,60,80
U+3080,100249371_00020_1,489,1439,B0001,C0099,72,82
U+3059,100249371_00020_1,493,1521,B0001,C0100,60,95
U+304F,100249371_00020_1,510,1709,B0001,C0101,29,91
U+3057,100249371_00020_1,513,1806,B0001,C0102,21,75
U+3066,100249371_00020_1,492,1881,B0001,C0103,56,71
U+5185,100249371_00020_1,496,1969,B0001,C0104,70,85
U+3078,100249371_00020_1,494,2082,B0001,C0105,77,42
U+308F,100249371_00020_1,519,2128,B0001,C0106,30,79
U+304F,100249371_00020_1,513,2207,B0001,C0107,37,86
U+3092,100249371_00020_1,492,2293,B0001,C0108,64,88
U+3053,100249371_00020_1,513,2395,B0001,C0109,35,57
U+3078,100249371_00020_1,491,2658,B0001,C0110,76,64
U+5176,100249371_00020_1,322,576,B0001,C0111,40,125
U+4E2D,100249371_00020_1,309,701,B0001,C0112,68,124
U+306B,100249371_00020_1,301,825,B0001,C0113,84,64
U+5E03,100249371_00020_1,294,908,B0001,C0114,84,104
U+5DFE,100249371_00020_1,307,1021,B0001,C0115,69,111
U+3092,100249371_00020_1,303,1140,B0001,C0116,76,69
U+3057,100249371_00020_1,307,1211,B0001,C0117,70,96
U+304D,100249371_00020_1,324,1307,B0001,C0118,43,104
U+3066,100249371_00020_1,312,1411,B0001,C0119,54,78
U+5176,100249371_00020_1,324,1501,B0001,C0120,38,119
U+4E0A,100249371_00020_1,318,1623,B0001,C0121,47,77
U+3078,100249371_00020_1,295,1700,B0001,C0122,100,64
U+53F3,100249371_00020_1,302,1770,B0001,C0123,80,86
U+306E,100249371_00020_1,321,1876,B0001,C0124,58,59
U+307E,100249371_00020_1,328,1939,B0001,C0125,40,110
U+305B,100249371_00020_1,308,2049,B0001,C0126,69,88
U+5408,100249371_00020_1,303,2137,B0001,C0127,79,111
U+3057,100249371_00020_1,348,2248,B0001,C0128,18,49
U+305F,100249371_00020_1,329,2297,B0001,C0129,41,70
U+308B,100249371_00020_1,324,2367,B0001,C0130,45,78
U+767D,100249371_00020_1,318,2480,B0001,C0131,70,122
U+96EA,100249371_00020_1,322,2602,B0001,C0132,60,127
U+7CD5,100249371_00020_1,125,598,B0001,C0133,78,108
U+3092,100249371_00020_1,134,735,B0001,C0134,66,75
U+5165,100249371_00020_1,132,858,B0001,C0135,71,52
U+308B,100249371_00020_1,161,910,B0001,C0136,29,92
U+306A,100249371_00020_1,146,1005,B0001,C0137,52,89
U+308A,100249371_00020_1,153,1096,B0001,C0138,40,75
U+5C24,100249371_00020_1,140,1199,B0001,C0139,73,107
U+3088,100249371_00020_1,165,1334,B0001,C0140,32,47
U+304F,100249371_00020_1,158,1381,B0001,C0141,26,89
U+304A,100249371_00020_1,137,1488,B0001,C0142,73,60
U+3057,100249371_00020_1,177,1545,B0001,C0143,24,68
U+4ED8,100249371_00020_1,147,1613,B0001,C0144,59,105
U+3066,100249371_00020_1,151,1718,B0001,C0145,47,71
U+84B8,100249371_00020_1,142,1794,B0001,C0146,71,134
U+306A,100249371_00020_1,145,1944,B0001,C0147,57,88
U+308A,100249371_00020_1,163,2032,B0001,C0148,38,77
U+84B8,100249371_00020_1,143,2134,B0001,C0149,71,134
U+304B,100249371_00020_1,167,2279,B0001,C0150,23,55
U+3052,100249371_00020_1,155,2334,B0001,C0151,68,86
U+3093,100249371_00020_1,146,2431,B0001,C0152,87,68
U+306F,100249371_00020_1,158,2523,B0001,C0153,63,45
U+6E6F,100249371_00020_1,152,2598,B0001,C0154,93,127
U+6C17,100249371_00020_2,1608,450,B0001,C0001,66,146
U+901A,100249371_00020_2,1610,622,B0001,C0002,64,107
U+308B,100249371_00020_2,1622,728,B0001,C0003,38,74
U+304B,100249371_00020_2,1620,804,B0001,C0004,34,53
U+901A,100249371_00020_2,1612,883,B0001,C0005,70,115
U+3089,100249371_00020_2,1640,998,B0001,C0006,19,70
U+306C,100249371_00020_2,1594,1089,B0001,C0007,82,76
U+304B,100249371_00020_2,1626,1180,B0001,C0008,31,35
U+7A0B,100249371_00020_2,1582,1255,B0001,C0009,95,105
U+306B,100249371_00020_2,1604,1360,B0001,C0010,68,74
U+3080,100249371_00020_2,1600,1459,B0001,C0011,74,76
U+3057,100249371_00020_2,1628,1535,B0001,C0012,42,101
U+3066,100249371_00020_2,1605,1636,B0001,C0013,60,69
U+3088,100249371_00020_2,1630,1725,B0001,C0014,28,68
U+304D,100249371_00020_2,1623,1793,B0001,C0015,37,109
U+4E5F,100249371_00020_2,1608,1897,B0001,C0016,70,69
U+25CB,100249371_00020_2,1435,616,B0001,C0017,56,59
U+990A,100249371_00020_2,1424,749,B0001,C0018,92,168
U+547D,100249371_00020_2,1420,962,B0001,C0019,93,146
U+7CD6,100249371_00020_2,1401,1158,B0001,C0020,116,124
U+7CEF,100249371_00020_2,1227,617,B0001,C0021,119,112
U+306E,100249371_00020_2,1260,800,B0001,C0022,58,44
U+7C89,100249371_00020_2,1233,928,B0001,C0023,110,111
U+5BD2,100249371_00020_2,1295,1068,B0001,C0024,54,120
U+3055,100249371_00020_2,1316,1188,B0001,C0025,29,46
U+3089,100249371_00020_2,1318,1234,B0001,C0026,21,46
U+3057,100249371_00020_2,1301,1225,B0001,C0027,53,93
U+4E94,100249371_00020_2,1251,1405,B0001,C0028,90,76
U+5408,100249371_00020_2,1237,1538,B0001,C0029,128,136
U+845B,100249371_00020_2,1071,612,B0001,C0030,73,150
U+306E,100249371_00020_2,1085,802,B0001,C0031,56,63
U+7C89,100249371_00020_2,1067,933,B0001,C0032,92,110
U+4E94,100249371_00020_2,1066,1395,B0001,C0033,95,83
U+5341,100249371_00020_2,1065,1491,B0001,C0034,79,87
U+76EE,100249371_00020_2,1083,1593,B0001,C0035,60,94
U+592A,100249371_00020_2,886,620,B0001,C0036,96,110
U+767D,100249371_00020_2,904,746,B0001,C0037,59,74
U+7802,100249371_00020_2,884,843,B0001,C0038,105,84
U+7CD6,100249371_00020_2,889,929,B0001,C0039,101,107
U+4E94,100249371_00020_2,887,1402,B0001,C0040,88,72
U+767E,100249371_00020_2,875,1495,B0001,C0041,109,86
U+76EE,100249371_00020_2,903,1595,B0001,C0042,61,94
U+5225,100249371_00020_2,903,1779,B0001,C0043,80,113
U+306B,100249371_00020_2,935,1892,B0001,C0044,30,75
U+3042,100249371_00020_2,916,1977,B0001,C0045,61,78
U+304B,100249371_00020_2,928,2055,B0001,C0046,37,45
U+3092,100249371_00020_2,914,2100,B0001,C0047,64,73
U+3055,100249371_00020_2,929,2186,B0001,C0048,41,61
U+308A,100249371_00020_2,921,2247,B0001,C0049,38,80
U+7F6E,100249371_00020_2,915,2327,B0001,C0050,68,93
U+6E05,100249371_00020_2,723,610,B0001,C0051,82,141
U+6C34,100249371_00020_2,721,923,B0001,C0052,105,114
U+767E,100249371_00020_2,721,1411,B0001,C0053,80,86
U+76EE,100249371_00020_2,725,1588,B0001,C0054,67,102
U+53F3,100249371_00020_2,540,452,B0001,C0055,97,103
U+56DB,100249371_00020_2,554,572,B0001,C0056,77,80
U+5473,100249371_00020_2,535,652,B0001,C0057,100,86
U+64B9,100249371_00020_2,534,767,B0001,C0058,102,105
U+305C,100249371_00020_2,549,886,B0001,C0059,96,84
U+3088,100249371_00020_2,578,993,B0001,C0060,34,59
U+304F,100249371_00020_2,573,1052,B0001,C0061,31,67
U+3068,100249371_00020_2,550,1127,B0001,C0062,69,82
U+304D,100249371_00020_2,557,1209,B0001,C0063,59,116
U+70AD,100249371_00020_2,544,1333,B0001,C0064,75,123
U+706B,100249371_00020_2,551,1456,B0001,C0065,75,101
U+306B,100249371_00020_2,578,1557,B0001,C0066,21,58
U+3066,100249371_00020_2,558,1620,B0001,C0067,56,67
U+7149,100249371_00020_2,533,1696,B0001,C0068,98,114
U+3064,100249371_00020_2,542,1810,B0001,C0069,76,66
U+3081,100249371_00020_2,545,1879,B0001,C0070,74,74
U+4E2D,100249371_00020_2,539,1975,B0001,C0071,85,115
U+307B,100249371_00020_2,539,2090,B0001,C0072,81,74
U+3069,100249371_00020_2,570,2164,B0001,C0073,74,82
U+306B,100249371_00020_2,566,2246,B0001,C0074,23,70
U+3066,100249371_00020_2,547,2316,B0001,C0075,64,78
U+3057,100249371_00020_2,353,627,B0001,C0076,91,112
U+308B,100249371_00020_2,381,816,B0001,C0077,38,77
U+98F4,100249371_00020_2,345,936,B0001,C0078,116,103
U+4E09,100249371_00020_2,366,1407,B0001,C0079,87,79
U+767E,100249371_00020_2,359,1500,B0001,C0080,87,92
U+516B,100249371_00020_2,363,1600,B0001,C0081,100,62
U+5341,100249371_00020_2,364,1658,B0001,C0082,75,72
U+76EE,100249371_00020_2,378,1736,B0001,C0083,65,102
U+5165,100249371_00020_2,357,1875,B0001,C0084,91,75
U+3066,100249371_00020_2,391,1950,B0001,C0085,29,117
U+307E,100249371_00020_2,384,2065,B0001,C0086,39,122
U+305F,100249371_00020_2,379,2187,B0001,C0087,60,71
U+7149,100249371_00020_2,354,2277,B0001,C0088,92,101
U+308A,100249371_00020_2,398,2378,B0001,C0089,32,76
U+3064,100249371_00020_2,366,2477,B0001,C0090,76,105
U+3081,100249371_00020_2,371,2595,B0001,C0091,59,87
U+5927,100249371_00020_2,174,468,B0001,C0092,86,105
U+6982,100249371_00020_2,155,582,B0001,C0093,116,105
U+4ED5,100249371_00020_2,164,728,B0001,C0094,90,91
U+4E0A,100249371_00020_2,183,826,B0001,C0095,68,53
U+30B1,100249371_00020_2,187,906,B0001,C0096,50,52
U+306E,100249371_00020_2,191,987,B0001,C0097,55,52
U+3068,100249371_00020_2,209,1040,B0001,C0098,24,82
U+304D,100249371_00020_2,193,1122,B0001,C0099,46,125
U+82A1,100249371_00021_1,1545,621,B0001,C0001,81,157
U+5B9F,100249371_00021_1,1546,893,B0001,C0002,76,144
U+5341,100249371_00021_1,1554,1383,B0001,C0003,74,118
U+4E94,100249371_00021_1,1541,1534,B0001,C0004,86,87
U+5301,100249371_00021_1,1553,1638,B0001,C0005,61,148
U+84EE,100249371_00021_1,1349,634,B0001,C0006,93,155
U+8089,100249371_00021_1,1361,909,B0001,C0007,85,114
U+5341,100249371_00021_1,1379,1372,B0001,C0008,65,124
U+4E94,100249371_00021_1,1369,1525,B0001,C0009,84,104
U+5301,100249371_00021_1,1375,1643,B0001,C0010,51,145
U+858F,100249371_00021_1,1180,643,B0001,C0011,93,150
U+82E1,100249371_00021_1,1174,811,B0001,C0012,94,126
U+4EC1,100249371_00021_1,1175,957,B0001,C0013,108,79
U+5F10,100249371_00021_1,1187,1393,B0001,C0014,98,96
U+62FE,100249371_00021_1,1174,1519,B0001,C0015,102,108
U+5301,100249371_00021_1,1200,1658,B0001,C0016,61,138
U+5C71,100249371_00021_1,1016,652,B0001,C0017,77,114
U+85AC,100249371_00021_1,1007,897,B0001,C0018,92,142
U+5EFF,100249371_00021_1,1013,1399,B0001,C0019,81,88
U+4E94,100249371_00021_1,1010,1543,B0001,C0020,96,79
U+5301,100249371_00021_1,1026,1655,B0001,C0021,56,144
U+53F3,100249371_00021_1,827,487,B0001,C0022,85,103
U+56DB,100249371_00021_1,836,624,B0001,C0023,72,75
U+5473,100249371_00021_1,831,699,B0001,C0024,91,104
U+6975,100249371_00021_1,828,828,B0001,C0025,99,98
U+7D30,100249371_00021_1,833,942,B0001,C0026,92,107
U+672B,100249371_00021_1,836,1049,B0001,C0027,94,104
U+306B,100249371_00021_1,872,1163,B0001,C0028,28,67
U+3057,100249371_00021_1,867,1230,B0001,C0029,25,75
U+3066,100249371_00021_1,853,1305,B0001,C0030,59,76
U+307E,100249371_00021_1,870,1384,B0001,C0031,43,99
U+3076,100249371_00021_1,832,1483,B0001,C0032,107,77
U+3057,100249371_00021_1,881,1549,B0001,C0033,20,109
U+5165,100249371_00021_1,840,1661,B0001,C0034,99,68
U+307E,100249371_00021_1,878,1717,B0001,C0035,40,114
U+305F,100249371_00021_1,872,1831,B0001,C0036,49,77
U+7DF4,100249371_00021_1,842,1916,B0001,C0037,104,108
U+308A,100249371_00021_1,891,2024,B0001,C0038,31,60
U+5408,100249371_00021_1,837,2091,B0001,C0039,109,108
U+305B,100249371_00021_1,860,2199,B0001,C0040,59,81
U+6C42,100249371_00021_1,847,2280,B0001,C0041,104,125
U+80A5,100249371_00021_1,837,2432,B0001,C0042,109,91
U+7CD5,100249371_00021_1,834,2543,B0001,C0043,105,105
U+306E,100249371_00021_1,866,2656,B0001,C0044,60,71
U+304F,100249371_00021_1,699,577,B0001,C0045,29,72
U+5225,100249371_00021_1,667,654,B0001,C0046,83,112
U+5668,100249371_00021_1,676,766,B0001,C0047,86,109
U+3078,100249371_00021_1,674,904,B0001,C0048,85,33
U+3068,100249371_00021_1,707,943,B0001,C0049,26,71
U+308A,100249371_00021_1,697,1014,B0001,C0050,38,75
U+7C89,100249371_00021_1,671,1090,B0001,C0051,105,104
U+3092,100249371_00021_1,683,1214,B0001,C0052,71,72
U+3057,100249371_00021_1,686,1279,B0001,C0053,75,97
U+304D,100249371_00021_1,697,1376,B0001,C0054,58,106
U+7F6E,100249371_00021_1,683,1491,B0001,C0055,71,119
U+5176,100249371_00021_1,697,1623,B0001,C0056,53,107
U+4E0A,100249371_00021_1,692,1730,B0001,C0057,65,83
U+3078,100249371_00021_1,677,1813,B0001,C0058,90,58
U+3068,100249371_00021_1,696,1871,B0001,C0059,47,69
U+308D,100249371_00021_1,679,1940,B0001,C0060,80,88
U+308A,100249371_00021_1,701,2028,B0001,C0061,48,95
U+3068,100249371_00021_1,711,2130,B0001,C0062,33,82
U+3046,100249371_00021_1,709,2220,B0001,C0063,26,83
U+3064,100249371_00021_1,682,2310,B0001,C0064,80,40
U+3057,100249371_00021_1,723,2356,B0001,C0065,14,74
U+3088,100249371_00021_1,718,2450,B0001,C0066,32,49
U+304F,100249371_00021_1,714,2499,B0001,C0067,25,67
U+51B7,100249371_00021_1,681,2579,B0001,C0068,94,81
U+3057,100249371_00021_1,718,2636,B0001,C0069,17,104
U+4E94,100249371_00021_1,475,482,B0001,C0070,88,76
U+516D,100249371_00021_1,488,567,B0001,C0071,78,76
U+65E5,100249371_00021_1,499,668,B0001,C0072,52,68
U+3082,100249371_00021_1,499,757,B0001,C0073,49,71
U+904E,100249371_00021_1,503,848,B0001,C0074,59,92
U+3066,100249371_00021_1,503,940,B0001,C0075,54,74
U+53F3,100249371_00021_1,491,1022,B0001,C0076,88,99
U+306E,100249371_00021_1,509,1133,B0001,C0077,52,54
U+7C89,100249371_00021_1,490,1200,B0001,C0078,109,114
U+3092,100249371_00021_1,504,1329,B0001,C0079,71,76
U+5E03,100249371_00021_1,493,1405,B0001,C0080,87,119
U+306B,100249371_00021_1,522,1524,B0001,C0081,26,73
U+3066,100249371_00021_1,508,1597,B0001,C0082,55,74
U+3075,100249371_00021_1,488,1683,B0001,C0083,94,79
U+304D,100249371_00021_1,498,1762,B0001,C0084,83,87
U+3068,100249371_00021_1,527,1853,B0001,C0085,30,74
U+308A,100249371_00021_1,528,1927,B0001,C0086,35,80
U+7802,100249371_00021_1,486,2021,B0001,C0087,103,78
U+7CD6,100249371_00021_1,474,2099,B0001,C0088,109,129
U+3075,100249371_00021_1,488,2231,B0001,C0089,78,88
U+308A,100249371_00021_1,520,2325,B0001,C0090,39,65
U+304B,100249371_00021_1,528,2406,B0001,C0091,37,65
U+3051,100249371_00021_1,513,2471,B0001,C0092,72,74
U+3088,100249371_00021_1,536,2551,B0001,C0093,33,84
U+304D,100249371_00021_1,513,2635,B0001,C0094,85,87
U+307B,100249371_00021_1,302,476,B0001,C0095,77,67
U+3069,100249371_00021_1,341,533,B0001,C0096,63,74
U+306B,100249371_00021_1,335,614,B0001,C0097,37,83
U+5207,100249371_00021_1,296,710,B0001,C0098,96,80
U+3066,100249371_00021_1,335,799,B0001,C0099,26,104
U+98A8,100249371_00021_1,307,928,B0001,C0100,97,111
U+5F15,100249371_00021_1,298,1055,B0001,C0101,85,122
U+306C,100249371_00021_1,302,1177,B0001,C0102,91,95
U+3084,100249371_00021_1,302,1277,B0001,C0103,89,66
U+3046,100249371_00021_1,340,1343,B0001,C0104,31,102
U+306B,100249371_00021_1,307,1445,B0001,C0105,92,61
U+7BB1,100249371_00021_1,308,1531,B0001,C0106,84,131
U+306B,100249371_00021_1,337,1662,B0001,C0107,38,81
U+5165,100249371_00021_1,299,1753,B0001,C0108,112,85
U+304A,100249371_00021_1,295,1838,B0001,C0109,101,84
U+3051,100249371_00021_1,326,1922,B0001,C0110,72,96
U+3070,100249371_00021_1,327,1990,B0001,C0111,89,78
U+3044,100249371_00021_1,328,2090,B0001,C0112,60,39
U+3064,100249371_00021_1,320,2129,B0001,C0113,79,66
U+307E,100249371_00021_1,342,2183,B0001,C0114,42,127
U+3067,100249371_00021_1,335,2287,B0001,C0115,97,91
U+3082,100249371_00021_1,341,2390,B0001,C0116,42,89
U+305F,100249371_00021_1,327,2489,B0001,C0117,77,77
U+3082,100249371_00021_1,350,2559,B0001,C0118,32,88
U+3061,100249371_00021_1,347,2647,B0001,C0119,50,86
U+5F97,100249371_00021_1,125,494,B0001,C0120,95,83
U+308B,100249371_00021_1,165,577,B0001,C0121,32,80
U+306A,100249371_00021_1,146,657,B0001,C0122,54,105
U+308A,100249371_00021_1,164,762,B0001,C0123,39,105
U+25CB,100249371_00021_2,1600,627,B0001,C0001,57,60
U+843D,100249371_00021_2,1589,728,B0001,C0002,100,142
U+96C1,100249371_00021_2,1579,925,B0001,C0003,110,98
U+7CD5,100249371_00021_2,1582,1085,B0001,C0004,104,136
U+7C89,100249371_00021_2,1391,533,B0001,C0005,122,115
U+767E,100249371_00021_2,1414,1395,B0001,C0006,83,99
U+76EE,100249371_00021_2,1418,1565,B0001,C0007,79,114
U+7802,100249371_00021_2,1212,540,B0001,C0008,118,102
U+7CD6,100249371_00021_2,1209,751,B0001,C0009,118,128
U+516B,100249371_00021_2,1227,1398,B0001,C0010,116,58
U+5341,100249371_00021_2,1230,1494,B0001,C0011,96,71
U+76EE,100249371_00021_2,1251,1581,B0001,C0012,68,98
U+53F3,100249371_00021_2,1055,460,B0001,C0013,76,88
U+714E,100249371_00021_2,1061,565,B0001,C0014,80,122
U+3057,100249371_00021_2,1087,703,B0001,C0015,20,131
U+7802,100249371_00021_2,1040,860,B0001,C0016,107,102
U+7CD6,100249371_00021_2,1044,962,B0001,C0017,102,135
U+5F10,100249371_00021_2,1059,1109,B0001,C0018,86,96
U+5341,100249371_00021_2,1052,1226,B0001,C0019,76,72
U+5301,100249371_00021_2,1071,1306,B0001,C0020,53,110
U+5165,100249371_00021_2,1050,1425,B0001,C0021,102,72
U+3088,100249371_00021_2,1097,1514,B0001,C0022,40,68
U+304F,100249371_00021_2,1096,1582,B0001,C0023,26,87
U+4EA4,100249371_00021_2,1058,1676,B0001,C0024,92,137
U+305B,100249371_00021_2,1072,1813,B0001,C0025,64,80
U+5408,100249371_00021_2,1065,1893,B0001,C0026,80,138
U+305B,100249371_00021_2,1070,2036,B0001,C0027,74,81
U+3088,100249371_00021_2,1100,2139,B0001,C0028,36,66
U+304F,100249371_00021_2,1089,2209,B0001,C0029,30,69
U+3031,100249371_00021_2,1092,2253,B0001,C0030,52,137
U+3082,100249371_00021_2,1082,2411,B0001,C0031,44,93
U+307F,100249371_00021_2,1045,2504,B0001,C0032,111,104
U+3066,100249371_00021_2,1094,2608,B0001,C0033,31,104
U+8272,100249371_00021_2,900,465,B0001,C0034,62,156
U+3005,100249371_00021_2,925,621,B0001,C0035,21,82
U+306E,100249371_00021_2,908,730,B0001,C0036,51,59
U+5F62,100249371_00021_2,875,789,B0001,C0037,104,136
U+306B,100249371_00021_2,890,939,B0001,C0038,75,55
U+76DB,100249371_00021_2,894,1024,B0001,C0039,75,147
U+306A,100249371_00021_2,904,1189,B0001,C0040,55,99
U+308A,100249371_00021_2,917,1288,B0001,C0041,32,97
U+5C24,100249371_00021_2,902,1398,B0001,C0042,70,95
U+8272,100249371_00021_2,913,1506,B0001,C0043,49,134
U+306F,100249371_00021_2,906,1640,B0001,C0044,61,62
U+4F55,100249371_00021_2,893,1723,B0001,C0045,84,109
U+306A,100249371_00021_2,906,1832,B0001,C0046,61,85
U+308A,100249371_00021_2,912,1919,B0001,C0047,48,71
U+3068,100249371_00021_2,928,1996,B0001,C0048,23,67
U+3082,100249371_00021_2,916,2063,B0001,C0049,45,74
U+597D,100249371_00021_2,893,2165,B0001,C0050,98,78
U+306B,100249371_00021_2,933,2250,B0001,C0051,30,75
U+307E,100249371_00021_2,914,2327,B0001,C0052,52,108
U+304B,100249371_00021_2,925,2435,B0001,C0053,31,71
U+305B,100249371_00021_2,916,2506,B0001,C0054,48,89
U+3066,100249371_00021_2,914,2595,B0001,C0055,54,106
U+67D3,100249371_00021_2,698,473,B0001,C0056,90,106
U+308B,100249371_00021_2,728,579,B0001,C0057,44,97
U+306A,100249371_00021_2,712,676,B0001,C0058,59,116
U+308A,100249371_00021_2,726,792,B0001,C0059,37,98
U+25CB,100249371_00021_2,550,481,B0001,C0060,49,46
U+53F3,100249371_00021_2,534,559,B0001,C0061,88,97
U+306E,100249371_00021_2,559,674,B0001,C0062,50,68
U+7C89,100249371_00021_2,534,742,B0001,C0063,105,103
U+306E,100249371_00021_2,548,870,B0001,C0064,63,80
U+4ED5,100249371_00021_2,533,958,B0001,C0065,88,98
U+3084,100249371_00021_2,534,1056,B0001,C0066,81,76
U+3046,100249371_00021_2,563,1132,B0001,C0067,28,76
U+306F,100249371_00021_2,543,1231,B0001,C0068,64,42
U+4E0A,100249371_00021_2,544,1283,B0001,C0069,68,98
U+3005,100249371_00021_2,567,1381,B0001,C0070,28,76
U+9905,100249371_00021_2,520,1477,B0001,C0071,111,128
U+7C73,100249371_00021_2,540,1605,B0001,C0072,86,111
U+58F1,100249371_00021_2,555,1726,B0001,C0073,58,124
U+7C92,100249371_00021_2,522,1850,B0001,C0074,106,105
U+3064,100249371_00021_2,556,1972,B0001,C0075,54,32
U+309D,100249371_00021_2,578,2004,B0001,C0076,26,45
U+629E,100249371_00021_2,528,2073,B0001,C0077,98,97
U+307F,100249371_00021_2,569,2171,B0001,C0078,25,92
U+3066,100249371_00021_2,550,2263,B0001,C0079,55,66
U+3053,100249371_00021_2,562,2358,B0001,C0080,35,79
U+306F,100249371_00021_2,548,2437,B0001,C0081,56,46
U+98EF,100249371_00021_2,529,2507,B0001,C0082,100,95
U+306B,100249371_00021_2,569,2629,B0001,C0083,35,73
U+3080,100249371_00021_2,352,573,B0001,C0084,75,78
U+3057,100249371_00021_2,392,652,B0001,C0085,14,83
U+3088,100249371_00021_2,385,761,B0001,C0086,32,61
U+304F,100249371_00021_2,386,822,B0001,C0087,21,67
U+5E72,100249371_00021_2,360,921,B0001,C0088,61,96
U+4E0A,100249371_00021_2,354,1023,B0001,C0089,69,80
U+308A,100249371_00021_2,377,1104,B0001,C0090,37,119
U+58F1,100249371_00021_2,368,1234,B0001,C0091,49,129
U+7C92,100249371_00021_2,342,1363,B0001,C0092,102,98
U+3065,100249371_00021_2,367,1489,B0001,C0093,107,38
U+309D,100249371_00021_2,397,1527,B0001,C0094,21,51
U+306F,100249371_00021_2,377,1595,B0001,C0095,42,95
U+306A,100249371_00021_2,370,1690,B0001,C0096,58,91
U+308C,100249371_00021_2,373,1781,B0001,C0097,48,103
U+3057,100249371_00021_2,387,1891,B0001,C0098,20,91
U+3092,100249371_00021_2,369,1982,B0001,C0099,65,85
U+934B,100249371_00021_2,361,2094,B0001,C0100,90,101
U+306B,100249371_00021_2,396,2199,B0001,C0101,21,74
U+3066,100249371_00021_2,380,2273,B0001,C0102,43,65
U+767D,100249371_00021_2,365,2367,B0001,C0103,70,91
U+304F,100249371_00021_2,391,2467,B0001,C0104,27,74
U+3044,100249371_00021_2,377,2554,B0001,C0105,62,45
U+308A,100249371_00021_2,392,2599,B0001,C0106,36,92
U+81FC,100249371_00021_2,170,582,B0001,C0107,90,71
U+306B,100249371_00021_2,198,667,B0001,C0108,26,80
U+3066,100249371_00021_2,188,747,B0001,C0109,46,67
U+633D,100249371_00021_2,162,830,B0001,C0110,103,95
U+7FBD,100249371_00021_2,164,954,B0001,C0111,95,86
U+4E8C,100249371_00021_2,183,1055,B0001,C0112,61,62
U+91CD,100249371_00021_2,192,1118,B0001,C0113,48,128
U+306B,100249371_00021_2,207,1259,B0001,C0114,20,66
U+3066,100249371_00021_2,192,1332,B0001,C0115,48,64
U+3075,100249371_00021_2,166,1413,B0001,C0116,84,82
U+308B,100249371_00021_2,200,1491,B0001,C0117,35,73
U+3072,100249371_00021_2,179,1564,B0001,C0118,86,90
U+3066,100249371_00021_2,199,1654,B0001,C0119,44,75
U+7528,100249371_00021_2,192,1742,B0001,C0120,55,121
U+3086,100249371_00021_2,186,1859,B0001,C0121,63,60
U+308B,100249371_00021_2,195,1919,B0001,C0122,45,71
U+306A,100249371_00021_2,194,2011,B0001,C0123,59,88
U+308A,100249371_00021_2,203,2099,B0001,C0124,43,100
U+25CB,100249371_00022_1,1591,658,B0001,C0001,55,52
